borough,neighborhood,sqft,bedrooms,bathrooms,floor,age,has_garage,has_elevator,has_doorman,subway_dist,price
Manhattan,Midtown,2427,1,4,32,63,1,1,0,0.53,1799821
Bronx,South Bronx,1217,4,4,42,18,1,1,1,1.2,1096095
Manhattan,Financial District,1574,1,4,37,75,0,1,1,1.32,1681148
Bronx,South Bronx,1564,4,3,25,61,0,0,0,0.35,1491827
Brooklyn,DUMBO,1492,2,3,32,12,1,1,1,0.18,1419517
Brooklyn,Flatbush,1683,1,1,35,24,0,1,0,1.9,1262076
Staten Island,Tottenville,2411,5,4,22,99,0,0,0,1.38,1057828
Queens,Forest Hills,1245,5,3,24,88,0,1,1,0.9,1141590
Staten Island,Tottenville,2391,0,1,39,91,0,1,0,1.15,980053
Bronx,Mott Haven,920,4,3,30,41,0,0,0,2.4,864303
Staten Island,Tottenville,770,1,1,32,38,1,1,0,1.02,843445
Manhattan,Midtown,1842,5,4,31,29,1,1,1,0.35,1774817
Bronx,Pelham Bay,500,2,4,23,4,0,1,0,1.21,804771
Brooklyn,Flatbush,1060,2,4,40,80,0,0,1,1.66,1475594
Queens,Jackson Heights,2081,0,3,33,17,1,1,1,0.13,1597148
Bronx,South Bronx,3415,2,3,25,20,1,1,0,0.9,1774795
Bronx,Norwood,642,2,1,36,85,1,1,1,1.04,673637
Manhattan,Harlem,3200,1,2,24,49,1,0,0,1.21,2813867
Queens,Long Island City,911,4,2,31,5,0,0,0,0.82,1255327
Brooklyn,Flatbush,3296,3,4,39,49,1,0,1,1.7,2759176
Bronx,Mott Haven,3002,2,2,46,79,1,1,1,2.37,1340052
Bronx,Mott Haven,2673,2,4,13,65,0,0,1,2.29,1003883
Manhattan,Financial District,1941,3,1,10,0,1,1,0,1.69,1980862
Staten Island,St. George,2661,2,2,23,56,1,0,0,1.32,2028127
Brooklyn,Bay Ridge,3165,1,2,18,29,1,0,0,2.08,1509756
Queens,Forest Hills,2514,1,4,32,57,1,0,1,2.11,1794452
Bronx,Pelham Bay,795,3,1,33,51,1,0,0,2.09,799758
Bronx,Mott Haven,1011,5,2,36,36,0,1,0,0.48,1124256
Brooklyn,DUMBO,3483,2,2,28,47,0,0,0,0.16,1942204
Staten Island,Annadale,1660,5,2,16,86,0,1,0,2.46,1030271
Bronx,South Bronx,2257,2,1,16,0,0,1,1,2.4,974404
Brooklyn,Flatbush,1169,4,1,18,18,0,1,0,1.45,1223807
Manhattan,Financial District,1822,2,2,8,45,1,0,1,2.48,1709622
Staten Island,Stapleton,806,1,4,42,66,1,0,0,1.95,1101579
Queens,Flushing,3372,0,4,16,1,1,1,0,1.34,2544313
Bronx,South Bronx,2272,0,2,11,55,1,0,0,1.03,1501641
Brooklyn,Park Slope,1903,0,1,6,16,1,1,1,1.52,1644230
Manhattan,Harlem,3094,0,2,1,91,1,0,1,1.34,2298182
Queens,Long Island City,2669,5,1,12,81,1,0,1,2.49,1382831
Brooklyn,Bushwick,1579,5,2,38,96,1,1,0,1.28,1209651
Brooklyn,Williamsburg,1053,2,1,28,78,1,0,0,2.11,1006879
Queens,Forest Hills,2875,5,3,45,21,1,1,1,2.05,2452179
Manhattan,Harlem,1581,2,4,17,26,1,1,0,0.27,2349586
Manhattan,Harlem,1376,4,3,1,54,1,0,0,0.31,1760528
Staten Island,Tottenville,1839,2,4,32,31,1,0,1,1.68,1302876
Bronx,Norwood,3453,0,1,8,59,0,0,0,0.72,1643468
Queens,Jamaica,2818,3,3,40,82,1,1,0,1.68,1725214
Queens,Flushing,1767,3,4,43,27,0,0,0,0.45,1669651
Queens,Flushing,3297,1,2,46,27,1,0,1,1.05,2353417
Manhattan,Harlem,3303,1,1,24,73,1,0,0,0.35,2824633
Bronx,South Bronx,628,2,1,10,83,1,0,1,0.78,656949
Staten Island,Annadale,2727,3,2,47,24,0,1,0,0.31,1730816
Brooklyn,Park Slope,2293,0,2,39,84,0,0,1,2.43,2024182
Brooklyn,Flatbush,1713,5,4,39,77,1,1,1,1.05,1778957
Queens,Jamaica,1470,0,1,10,85,1,0,1,2.26,1038896
Bronx,Norwood,1374,0,4,36,25,1,0,1,2.43,997642
Manhattan,SoHo,2138,2,2,25,74,1,0,0,2.28,2260454
Bronx,Pelham Bay,1157,2,1,10,70,0,1,1,1.19,892096
Bronx,Norwood,3495,4,2,19,16,0,1,0,1.97,1946512
Manhattan,Midtown,720,0,4,46,81,1,0,0,0.47,1455633
Queens,Flushing,2721,0,4,45,6,0,1,1,0.33,2337974
Bronx,Pelham Bay,955,2,4,15,55,0,1,0,2.2,899320
Brooklyn,Williamsburg,1243,2,1,16,63,1,0,0,0.17,1336966
Manhattan,Harlem,1736,4,2,2,19,1,0,0,2.43,2257568
Staten Island,Great Kills,1786,4,2,29,37,1,0,0,1.71,1681002
Queens,Forest Hills,1067,1,4,4,74,0,0,1,1.11,1256896
Manhattan,SoHo,3447,3,4,29,57,1,0,0,0.44,2134382
Staten Island,Great Kills,2827,0,4,31,15,0,0,0,1.84,1578957
Staten Island,New Dorp,3158,0,4,17,50,1,1,0,1.45,1666509
Bronx,Pelham Bay,2342,4,3,10,26,1,0,0,1.81,1173140
Bronx,Fordham,2404,4,3,27,50,0,0,0,1.1,1862044
Bronx,Pelham Bay,2330,1,3,41,74,0,0,1,0.26,1761654
Manhattan,Upper East Side,1145,3,4,15,15,0,0,0,0.86,1795465
Manhattan,SoHo,1074,1,4,44,86,0,1,1,0.86,1482303
Queens,Jackson Heights,2563,3,2,31,59,0,1,0,0.12,1378150
Bronx,Pelham Bay,3052,5,1,21,75,0,1,1,0.12,1655019
Staten Island,Great Kills,1465,0,2,41,39,1,0,0,0.89,830956
Brooklyn,Flatbush,2826,1,3,46,66,0,0,0,1.85,2103741
Queens,Long Island City,2913,4,2,45,1,0,1,1,1.6,2169479
Manhattan,Chelsea,2727,1,4,26,47,1,1,1,0.67,2855416
Queens,Jackson Heights,1017,5,3,38,51,0,0,1,1.55,919992
Queens,Long Island City,2565,1,3,36,23,0,0,0,1.65,1671633
Queens,Astoria,2756,0,1,17,92,1,0,1,1.35,2075893
Queens,Long Island City,2547,5,1,3,97,1,0,1,1.35,1602935
Brooklyn,Williamsburg,2708,4,3,14,83,1,0,1,0.99,1407714
Bronx,Mott Haven,1392,4,3,49,81,0,1,0,0.4,829854
Staten Island,Annadale,1728,2,2,13,77,1,0,0,1.03,1435333
Queens,Jackson Heights,1777,5,3,41,81,0,1,0,0.93,1591944
Queens,Astoria,685,2,4,27,1,1,0,1,1.52,1235743
Queens,Forest Hills,2775,2,2,1,64,0,1,0,2.16,1233696
Bronx,Norwood,2510,0,4,17,19,1,1,0,1.0,1785302
Manhattan,Financial District,1086,1,4,48,33,1,1,0,1.8,1803911
Manhattan,Harlem,1705,4,4,34,40,1,0,0,2.05,1914052
Brooklyn,Williamsburg,1864,4,3,14,40,0,0,1,0.61,1982686
Manhattan,SoHo,1137,1,1,17,74,0,0,0,2.26,1581152
Queens,Flushing,3478,4,1,3,90,1,1,1,0.27,2524093
Queens,Jamaica,3086,1,4,34,22,1,1,1,2.26,2430204
Queens,Forest Hills,3383,5,3,40,37,1,0,1,0.49,1871155
Brooklyn,Bay Ridge,2358,0,2,25,43,1,1,1,0.91,1859053
Queens,Astoria,2294,0,4,2,66,0,1,1,1.55,1362893
Manhattan,Chelsea,2923,0,2,34,61,1,1,1,2.27,2590347
Bronx,Riverdale,1885,1,2,26,11,1,1,0,0.71,1429575
Bronx,Pelham Bay,2500,1,3,31,29,0,0,1,1.93,1754197
Staten Island,Great Kills,3201,3,3,9,94,0,1,0,1.81,1117774
Manhattan,Midtown,885,4,1,30,86,1,0,1,0.48,1787097
Queens,Flushing,1913,4,1,20,64,1,1,0,1.25,1265306
Bronx,Fordham,2401,3,3,21,40,0,1,1,1.26,1224969
Manhattan,SoHo,1787,3,4,29,19,0,0,0,0.83,2340495
Bronx,Mott Haven,2856,0,1,25,5,1,1,0,1.97,1092650
Queens,Jamaica,1430,3,2,38,74,0,0,1,2.32,1109409
Bronx,Fordham,2165,1,4,44,98,0,0,1,1.82,920973
Staten Island,Tottenville,1067,2,2,25,3,1,0,1,2.44,1080146
Staten Island,Annadale,1620,1,3,9,92,1,0,1,0.22,960058
Bronx,Norwood,1234,3,2,39,9,0,0,0,0.19,1220084
Manhattan,Harlem,1275,4,4,44,50,1,0,0,2.25,1966519
Manhattan,SoHo,2814,1,3,26,92,1,0,1,2.25,2048800
Manhattan,Financial District,1401,4,4,37,37,1,1,1,0.36,1950471
Bronx,Fordham,649,1,2,16,0,1,0,0,0.96,712017
Manhattan,Harlem,2339,4,4,37,7,1,1,1,2.1,2587363
Queens,Jackson Heights,2018,5,3,12,80,0,1,0,0.41,1432426
Staten Island,Annadale,1663,1,2,24,82,0,1,1,0.74,777107
Queens,Forest Hills,2827,4,2,26,62,1,0,1,1.73,1326131
Manhattan,Chelsea,1271,2,1,20,32,1,0,0,2.46,1686396
Queens,Long Island City,1234,0,1,9,14,1,1,0,2.01,1242561
Manhattan,SoHo,3222,1,4,23,30,0,0,1,1.97,1917989
Bronx,Fordham,1318,2,1,39,20,0,1,0,0.92,1004635
Queens,Jamaica,2124,0,1,29,2,0,1,1,1.69,1266514
Bronx,Norwood,2902,1,1,31,65,0,1,0,0.37,2162805
Bronx,Riverdale,2813,2,1,19,34,1,0,1,2.48,1750039
Brooklyn,Flatbush,1713,2,3,20,40,1,1,1,1.25,1287207
Manhattan,Chelsea,2297,5,3,23,58,0,0,1,1.63,1910890
Staten Island,Annadale,802,2,1,43,15,0,1,0,2.2,920013
Manhattan,Financial District,2505,5,4,27,55,1,0,0,0.1,2182115
Staten Island,Stapleton,2968,3,3,30,44,1,1,0,2.44,2448440
Manhattan,SoHo,1727,4,1,21,58,1,0,0,0.96,1887250
Bronx,Fordham,1538,0,3,44,49,1,1,1,0.92,884313
Queens,Flushing,609,4,2,35,84,1,0,0,0.45,1080440
Queens,Jackson Heights,1464,4,3,49,11,0,0,0,2.16,1411876
Brooklyn,Williamsburg,1215,5,3,7,91,1,0,0,2.19,1454416
Staten Island,Stapleton,2620,4,4,22,11,0,1,1,0.15,2061829
Staten Island,St. George,633,2,3,10,32,0,1,0,0.23,740756
Staten Island,St. George,1192,5,4,23,83,1,1,0,2.3,1070239
Bronx,Riverdale,2307,4,2,15,48,0,0,1,0.39,1601273
Staten Island,Stapleton,2013,5,1,30,20,0,0,1,1.59,1498342
Queens,Astoria,3240,3,4,34,59,1,1,1,1.59,1844318
Bronx,Mott Haven,2566,5,3,13,51,0,1,1,2.19,1081189
Manhattan,Upper East Side,734,1,3,4,53,1,0,1,1.47,1358292
Staten Island,Annadale,1759,2,4,18,38,1,1,1,1.14,1611767
Staten Island,Great Kills,2039,0,2,23,48,0,0,1,2.44,1184564
Manhattan,Financial District,1497,1,1,33,63,1,0,0,0.65,1767951
Staten Island,St. George,1614,1,3,34,99,1,0,1,0.73,1253470
Manhattan,Midtown,723,1,2,34,85,0,1,1,0.3,1286789
Bronx,Pelham Bay,3458,4,1,36,25,1,0,1,2.44,2064629
Queens,Long Island City,2190,5,1,35,70,0,1,1,1.8,1915065
Manhattan,Financial District,683,5,3,17,6,0,0,1,0.13,1655185
Brooklyn,Park Slope,612,4,4,28,71,1,1,0,1.79,1047884
Manhattan,Financial District,2058,2,3,14,61,0,1,0,1.07,1971962
Staten Island,St. George,2141,4,3,34,89,1,0,0,2.42,1777176
Bronx,Pelham Bay,1328,4,3,48,87,0,0,0,0.77,1181542
Bronx,South Bronx,1151,4,2,11,23,1,0,0,1.8,792979
Manhattan,SoHo,1817,2,4,13,39,1,0,0,1.61,1642590
Queens,Flushing,2786,2,2,33,75,0,1,0,0.13,1950161
Brooklyn,Bushwick,2221,3,3,2,46,0,1,1,2.22,1616832
Bronx,Fordham,1445,3,4,34,7,1,1,1,0.44,1413447
Staten Island,Annadale,2194,3,1,29,53,1,1,1,1.69,1560985
Staten Island,Stapleton,2292,3,4,37,8,0,1,1,1.96,1819259
Queens,Astoria,504,5,3,4,2,1,0,1,1.61,1049309
Bronx,Mott Haven,1889,1,4,12,53,1,0,1,0.33,865675
Manhattan,Harlem,1882,1,1,26,20,0,1,0,2.44,1785234
Staten Island,New Dorp,1855,3,1,28,94,0,0,1,0.67,1282431
Queens,Jamaica,1169,3,4,3,47,1,0,1,1.61,952484
Bronx,Pelham Bay,3163,0,1,20,46,0,0,1,2.01,1854976
Bronx,Riverdale,3210,1,2,10,87,0,0,0,2.35,2240018
Bronx,Pelham Bay,2359,0,4,18,67,1,0,0,1.55,1693323
Bronx,South Bronx,2427,0,1,27,83,0,0,0,0.72,1431091
Bronx,South Bronx,778,4,1,31,62,0,1,1,2.11,955496
Staten Island,Great Kills,1112,5,4,27,15,1,0,1,0.49,1085351
Queens,Jackson Heights,1772,2,2,42,73,0,0,1,0.15,1347318
Bronx,Fordham,624,1,4,1,89,1,1,0,2.28,572421
Brooklyn,Park Slope,2137,3,1,6,92,0,1,0,1.48,1457508
Brooklyn,Bushwick,1137,3,4,11,4,0,1,1,0.27,1217504
Queens,Forest Hills,635,2,1,34,10,1,0,0,1.49,1175429
Manhattan,Chelsea,582,1,3,39,28,0,1,1,0.45,1708534
Manhattan,Harlem,1111,3,4,20,78,0,0,0,0.18,1687540
Manhattan,Harlem,2292,3,4,21,69,0,1,0,0.38,1768775
Brooklyn,Flatbush,2891,4,1,21,47,0,0,0,1.96,1917762
Manhattan,Financial District,2288,0,1,18,14,0,0,1,1.91,2559161
Staten Island,New Dorp,1022,3,1,21,83,0,1,0,1.55,952620
Bronx,Fordham,3477,5,1,19,33,1,0,1,0.6,2190148
Brooklyn,Bay Ridge,1659,1,4,4,59,0,0,1,1.87,1718420
Queens,Flushing,1550,5,1,13,61,0,0,1,1.08,1317214
Queens,Astoria,1148,2,4,18,1,1,0,0,1.33,1189097
Bronx,Pelham Bay,2602,4,2,29,79,1,1,0,2.25,1471886
Brooklyn,Bay Ridge,2704,1,4,25,18,1,1,0,1.2,1880149
Manhattan,SoHo,2682,4,1,13,97,0,1,1,1.6,2410855
Manhattan,SoHo,2947,0,1,27,48,1,0,0,2.41,2150432
Staten Island,Great Kills,2736,3,2,19,77,1,1,0,1.18,1619615
Staten Island,Stapleton,909,1,4,49,87,0,1,1,1.45,860874
Manhattan,Financial District,1975,2,2,1,27,1,0,1,1.5,1823005
Queens,Forest Hills,2223,0,4,38,47,0,1,1,0.68,1539740
Queens,Jackson Heights,3156,0,1,19,95,0,1,0,1.87,1442834
Staten Island,Tottenville,1184,4,4,1,36,0,1,0,1.84,1181168
Bronx,Riverdale,3341,0,1,40,73,0,0,1,0.61,1471191
Manhattan,Upper East Side,3223,1,1,17,48,0,1,0,0.13,2640187
Staten Island,New Dorp,2745,4,3,21,47,1,1,1,2.5,1486271
Staten Island,New Dorp,536,0,3,22,72,0,1,0,1.5,517458
Manhattan,Midtown,2823,2,4,15,87,1,0,1,0.53,2243828
Manhattan,Upper East Side,2534,5,1,39,99,0,0,0,0.78,2815440
Queens,Flushing,2177,1,2,48,28,1,1,1,1.58,1444259
Bronx,Riverdale,1622,2,1,39,59,0,1,1,0.43,1288740
Bronx,Mott Haven,2884,2,2,32,28,0,1,1,0.19,1432153
Manhattan,SoHo,1733,4,4,49,57,0,0,0,2.02,1847893
Brooklyn,Bay Ridge,2177,3,4,4,47,1,0,0,1.82,1952990
Staten Island,Tottenville,1704,4,2,44,22,1,1,0,0.84,1419183
Staten Island,Annadale,1163,1,2,45,26,1,1,1,0.24,1088983
Manhattan,Harlem,1101,1,1,32,94,0,0,1,1.27,1366800
Brooklyn,DUMBO,3389,4,4,4,6,0,0,1,0.76,1728377
Queens,Flushing,551,3,1,1,48,1,1,1,1.05,831938
Manhattan,SoHo,1725,4,2,33,53,0,0,1,0.76,2295551
Manhattan,Chelsea,1701,1,3,7,67,1,1,1,0.52,1701861
Staten Island,Annadale,2111,3,3,9,77,0,1,1,1.03,1598206
Manhattan,Midtown,1431,1,3,1,41,1,0,1,2.42,1599240
Manhattan,Upper East Side,1206,3,2,16,73,1,1,1,0.74,1903184
Manhattan,Midtown,634,3,1,18,58,0,1,0,0.91,1365902
Staten Island,Stapleton,3122,4,4,47,43,1,1,1,0.89,1815757
Queens,Long Island City,960,4,2,6,97,0,1,0,1.25,653509
Queens,Forest Hills,1725,4,3,2,25,0,1,1,2.12,1092119
Manhattan,SoHo,437,3,1,9,22,0,1,0,1.07,1453614
Staten Island,Annadale,1559,3,4,4,72,1,1,1,2.03,1395683
Queens,Jamaica,3269,1,4,45,7,1,0,0,0.38,2395638
Queens,Astoria,820,2,2,23,52,1,0,1,2.25,754889
Queens,Jackson Heights,1642,4,2,43,13,0,1,1,0.54,1808516
Staten Island,New Dorp,747,5,4,45,70,0,0,1,0.19,1020359
Staten Island,Tottenville,2231,1,4,43,6,1,1,0,0.48,1878901
Manhattan,Chelsea,1969,1,3,8,8,0,1,1,0.56,1711627
Bronx,Fordham,3195,0,4,39,2,0,0,0,1.32,1646117
Queens,Jamaica,2318,4,2,25,77,1,1,0,1.18,2018099
Bronx,Norwood,2720,1,1,16,16,1,1,0,1.82,1432140
Staten Island,New Dorp,2301,0,3,35,43,0,0,0,0.22,1798320
Staten Island,Stapleton,2755,5,3,17,85,0,0,0,1.29,1474222
Staten Island,Tottenville,1797,5,4,18,45,1,0,1,0.9,1300658
Bronx,Mott Haven,3423,4,1,27,89,1,0,0,1.61,2205071
Staten Island,Tottenville,3180,3,3,15,57,0,0,0,0.2,1910007
Manhattan,SoHo,3480,0,2,17,27,0,0,0,0.18,3003513
Staten Island,Stapleton,2224,3,4,43,13,0,1,0,1.13,1385259
Brooklyn,Flatbush,2891,5,2,5,8,1,0,1,2.05,1627918
Bronx,South Bronx,1628,5,4,16,25,0,0,1,1.71,1032060
Brooklyn,Park Slope,804,2,3,15,1,0,1,1,0.14,1191277
Staten Island,Tottenville,2121,2,4,42,74,0,1,0,0.53,1804689
Manhattan,SoHo,3300,2,1,46,80,0,0,0,0.64,2338008
Queens,Long Island City,1620,2,2,34,33,0,1,0,1.12,1393007
Staten Island,Stapleton,3225,1,1,48,18,0,1,1,1.51,2353323
Manhattan,Midtown,514,2,2,19,38,1,1,0,0.62,1511866
Bronx,Pelham Bay,2076,1,2,8,81,1,1,1,1.02,1563922
Brooklyn,Flatbush,464,1,4,47,12,1,1,0,1.5,1255094
Brooklyn,Park Slope,1699,4,3,10,4,0,1,0,1.02,1393851
Brooklyn,Flatbush,1224,1,3,5,49,1,1,1,0.44,1082503
Bronx,Pelham Bay,2686,1,1,48,22,0,0,0,1.28,1082305
Manhattan,Harlem,2749,2,4,26,87,0,1,1,0.88,2539563
Bronx,Riverdale,1815,1,3,22,28,0,0,0,2.17,932849
Brooklyn,Bushwick,1368,3,2,44,71,0,1,1,1.96,1452262
Staten Island,St. George,768,2,2,23,25,0,1,0,0.56,923010
Queens,Flushing,632,0,4,13,78,1,0,0,0.47,893221
Bronx,Mott Haven,2642,2,1,9,56,1,1,0,0.93,1754711
Bronx,Norwood,1306,1,4,49,0,1,1,0,1.09,1445686
Manhattan,Upper East Side,3483,3,1,20,27,0,0,0,2.34,2288323
Manhattan,Financial District,1320,2,4,28,61,1,1,1,0.82,1641288
Bronx,Norwood,1088,3,2,44,46,0,1,1,2.18,821593
Brooklyn,Park Slope,576,0,4,37,77,1,0,0,1.31,921398
Queens,Astoria,2664,5,3,24,97,1,0,1,2.23,1596475
Manhattan,Midtown,1434,0,3,44,58,1,1,1,1.78,1975093
Brooklyn,DUMBO,1869,5,4,33,30,1,0,1,1.8,1878737
Staten Island,Great Kills,1029,4,1,20,69,1,1,1,1.35,804363
Manhattan,SoHo,563,5,1,48,48,1,1,0,2.12,1674146
Brooklyn,Bushwick,2500,4,2,30,4,0,0,1,0.71,1483951
Brooklyn,Bushwick,2665,2,2,44,30,0,0,1,2.28,1482537
Queens,Jamaica,3446,4,1,9,36,0,0,0,1.63,2402168
Queens,Astoria,1223,3,4,45,78,0,0,0,1.15,1509461
Staten Island,St. George,2832,4,2,49,14,0,1,0,2.46,1431075
Brooklyn,Park Slope,455,3,1,17,51,1,0,0,2.17,963377
Brooklyn,DUMBO,517,5,1,36,68,0,0,0,1.95,1110028
Queens,Jackson Heights,3347,5,4,14,91,0,1,0,0.76,1440092
Manhattan,Chelsea,1197,5,3,19,96,0,1,0,2.44,1699677
Manhattan,Chelsea,1179,4,1,7,10,0,1,0,1.88,1860495
Bronx,Riverdale,3463,5,2,3,42,0,1,1,1.55,2321808
Queens,Long Island City,3250,4,4,33,69,0,1,0,2.31,1720289
Bronx,South Bronx,3292,4,4,44,22,0,1,1,0.49,1428227
Queens,Flushing,1838,1,4,32,39,0,1,0,0.43,1529457
Staten Island,Great Kills,2293,1,3,47,62,0,1,0,1.45,1653759
Brooklyn,Park Slope,3302,4,3,11,1,1,1,1,0.24,2334861
Staten Island,New Dorp,1107,3,2,42,78,0,0,0,1.69,770398
Queens,Jamaica,1503,2,2,2,86,0,0,0,0.68,1309949
Brooklyn,Flatbush,421,0,4,26,85,1,1,1,0.39,999211
Manhattan,Harlem,1900,1,2,4,72,1,0,1,1.08,2301119
Manhattan,Upper East Side,1242,4,1,17,46,0,1,1,1.22,1941180
Bronx,Pelham Bay,2160,0,3,17,29,0,1,1,0.51,1593565
Queens,Long Island City,1516,1,4,28,15,0,1,1,0.2,1633757
Queens,Jamaica,591,2,4,30,58,1,1,1,1.09,1080196
Manhattan,SoHo,1418,3,1,40,46,0,0,0,1.92,1937889
Staten Island,Tottenville,1526,4,1,23,29,1,0,0,2.2,1309001
Brooklyn,Bay Ridge,795,2,1,46,8,1,1,0,0.33,1260897
Staten Island,New Dorp,3478,1,1,24,64,1,0,0,1.36,2051705
Staten Island,New Dorp,3087,4,4,29,58,1,0,0,0.73,1211250
Manhattan,Harlem,1418,0,3,4,63,1,1,1,1.0,1740191
Manhattan,Harlem,966,5,3,38,7,0,1,1,2.34,1767803
Manhattan,Upper East Side,630,3,1,29,51,0,0,0,0.94,1452688
Bronx,Pelham Bay,1273,1,2,19,17,1,0,1,0.98,860044
Staten Island,Tottenville,3021,3,4,27,90,1,1,0,0.6,2154277
Queens,Jamaica,639,4,3,29,81,1,1,1,2.4,1080403
Brooklyn,DUMBO,489,5,1,36,95,1,0,0,1.2,975682
Bronx,South Bronx,2679,2,2,35,57,0,1,0,1.47,1751261
